"SourceFile","Kind","Original","Translation","Status","LocalizationAttempted","AttemptStatus","FailureReason","Safety","Notes","Locators"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Config/Rivers","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.RiverConfig; MethodName=LoadRiverConfigs; MethodToken=0x060014a5; ILOffset=9"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Config/Roads","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.RoadConfig; MethodName=LoadRoadConfigs; MethodToken=0x060014ac; ILOffset=9"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Config/Terrains","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.TerrainConfig; MethodName=LoadTerrainConfigs; MethodToken=0x06001435; ILOffset=9"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","contains","包含","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-062543\accepted.json","TypeFullName=AtTheGatesCommon.ns_Config.GAME; MethodName=BuildDescription_Families; MethodToken=0x06001730; ILOffset=124"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Cost of buying","购买成本：","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-044335\accepted.json","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=10963"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Cost to","花费：","UntranslatedDiscovered","Yes","TrialBatch","","","Trial evidence: trial-common-readable-text-3-batch.json","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=7706 | TypeFullName=AtTheGatesCommon.ns_Config.TechConfig; MethodName=BuildResearchProgressTooltip; MethodToken=0x0600126c; ILOffset=116 | TypeFullName=AtTheGatesCommon.ns_Config.GAME; MethodName=BuildDescription_Cost; MethodToken=0x0600172c; ILOffset=469"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","costs","花费","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-044335\accepted.json","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=9355 | TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=9586"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","costs","花费","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-044826\accepted.json","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=12462"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Counts =","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.StartingSituationData; MethodName=ToString; MethodToken=0x06001167; ILOffset=70"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Created Clan","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Plugins.ns_Other.GeneratedPlayerData; MethodName=Step9_CreateClans_TryCreatingClan; MethodToken=0x0600079d; ILOffset=112"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Creates a [","创建一个[","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-040314\accepted.json","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=5494"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","crippled but still hanging on by a thread","遭受重创但仍一息尚存","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-050245\accepted.json","TypeFullName=AtTheGatesCommon.ns_Utilities.BattleProjection; MethodName=BuildSummary; MethodToken=0x0600014e; ILOffset=500"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Cycles the size of the Debug Command Console output window. 0 = Tiny, 1 = Normal, 2 = Full","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_DebugConsoleSize; MethodName=.ctor; MethodToken=0x06000487; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","DEBUG - LOGGING","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_WriteLoggingToConsole; MethodName=.ctor; MethodToken=0x06000489; ILOffset=38"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","DEBUG - MISC","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_MapGenDebug; MethodName=.ctor; MethodToken=0x0600047d; ILOffset=38"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","DEBUG - QUICKLAUNCH","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_QuickloadAfterLaunch; MethodName=.ctor; MethodToken=0x06000460; ILOffset=38"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","DEBUG - STARTING SITUATION","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_StartingMonthOverride; MethodName=.ctor; MethodToken=0x06000466; ILOffset=38"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Declaring Kingdom","宣布建国","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-060401\accepted.json","TypeFullName=AtTheGatesCommon.ns_Text.Text; MethodName=GetCommandString; MethodToken=0x0600022a; ILOffset=366"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","decreased by","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: broad grammar fragment, punctuation glue, or semantic-free token; not useful as a standalone localization target.","","","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=8692 | TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=8819 | TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=9023 | TypeFullName=AtTheGatesCommon.ns_Text.Text; MethodName=HumanReadableMod; MethodToken=0x06000207; ILOffset=578"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Defenders:","防守方：","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-050245\accepted.json","TypeFullName=AtTheGatesCommon.ns_Utilities.BattleProjection; MethodName=ToString; MethodToken=0x06000154; ILOffset=38"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Defines how many pixels away from the edge of the screen the mouse cursor will start moving the camera (in fullscreen mode this is always 1).","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_CameraEdgeScrollingPixelsInWindowedMode; MethodName=.ctor; MethodToken=0x06000410; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Defining the water transformation chance a second time - this should only be done once.","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.MonthClimateData; MethodName=LoadWaterTransform; MethodToken=0x060014dd; ILOffset=10"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Deploying for Magister Militum","部署为军事统帅","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-060401\accepted.json","TypeFullName=AtTheGatesCommon.ns_Text.Text; MethodName=GetCommandString; MethodToken=0x0600022a; ILOffset=358"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Deposit Claims","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Plugins.ns_Other.GeneratedPlayerData; MethodName=Calc_Count_DepositClaims; MethodToken=0x06000776; ILOffset=136"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Determines whether and how in-text icons for names and concepts are displayed. MODES : TextWithNoIcons, IconsBeforeNames, IconsBeforeNamesAndConcepts, IconsWithNoText","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_TextIconsMode; MethodName=.ctor; MethodToken=0x06000406; ILOffset=37"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Digging In","固守中","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-060401\accepted.json","TypeFullName=AtTheGatesCommon.ns_Text.Text; MethodName=GetCommandString; MethodToken=0x0600022a; ILOffset=199"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Diplo Text","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesCommon.ns_Config.PhraseConfig; MethodName=LoadPhraseConfigs; MethodToken=0x0600130d; ILOffset=22"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Disable all game audio. *** NOTE *** Try changing this to YES if your game is crashing on launch or when starting a game.","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_AudioSystemDisabled; MethodName=.ctor; MethodToken=0x060003f2; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Disable Substitution for Food","禁用食物替代","UntranslatedDiscovered","Yes","AcceptedSmoke","","","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-054804\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.ns_Tooltips.ResourceStockpileTooltip; MethodName=BuildTooltip; MethodToken=0x0600030c; ILOffset=2287"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Disables camera movement when the cursor is near the edge of the screen.","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_CameraEdgeScrollingDisabled; MethodName=.ctor; MethodToken=0x0600040e; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Disables the colored banner which appears at the start of every turn.","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_TurnBannerDisabled; MethodName=.ctor; MethodToken=0x0600040a; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Disables the transition to strategic view when zoomed out.","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_StrategicViewDisabled; MethodName=.ctor; MethodToken=0x0600040c; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Do we only log AI logic for the human player?","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_AILoggingOnlyForHuman; MethodName=.ctor; MethodToken=0x0600048b; ILOffset=26"
"source\AtTheGatesCommon.original.dll","CommonDisplayCandidate","Do we write log output to the console window? (in addition to the log files)","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: user setting descriptions are serialized into Settings.xml without XML-safe encoding; non-ASCII trial text polluted Settings.xml and caused 'Error Loading User Settings'.","","","TypeFullName=AtTheGatesCommon.ns_GlobalSystems.UserSetting_WriteLoggingToConsole; MethodName=.ctor; MethodToken=0x06000489; ILOffset=26"
