"Key","Text"
"TEXT.Description.DevLevel.VeryAdvanced","Very Advanced [Factions|FACTION] are juggernauts the Human Player can never hope to compete with."
"TEXT.Description.FactionTrait.Minor","[Factions|FACTION] with the 'Minor' Trait are passive players who don't compete for victory."
"TEXT.Description.FactionTrait.Roman","[Factions|FACTION] with the 'Roman' Trait are civilized and typically highly-advanced, and generally look and act very differently from Factions which don't have the Trait."
"TEXT.Description.FactionTrait.Horsemen","[Factions|FACTION] with the 'Horsemen' Trait are focused on mounted warfare and a nomadic lifestyle, and generally look and act very differently from Factions which don't have the Trait."
"TEXT.Description.FactionTrait.Maritime","[Factions|FACTION] with the 'Maritime' Trait are focused on ships and a sea-based lifestyle, and generally look and act very differently from Factions which don't have the Trait."
"TEXT.Description.FactionTrait.Knowledge.LargePenalty","[Factions|FACTION] with the 'Knowledge - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of [KNOWLEDGE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Knowledge.Penalty","[Factions|FACTION] with the 'Knowledge - Penalty' Trait are weaker in terms of [KNOWLEDGE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Knowledge.Bonus","[Factions|FACTION] with the 'Knowledge - Bonus' Trait are stronger in terms of [KNOWLEDGE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Knowledge.LargeBonus","[Factions|FACTION] with the 'Knowledge - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of [KNOWLEDGE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Economy.LargePenalty","[Factions|FACTION] with the 'Economy - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of Economy than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Economy.Penalty","[Factions|FACTION] with the 'Economy - Penalty' Trait are weaker in terms of Economy than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Economy.Bonus","[Factions|FACTION] with the 'Economy - Bonus' Trait are stronger in terms of Economy than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Economy.LargeBonus","[Factions|FACTION] with the 'Economy - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of Economy than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Outposts.LargePenalty","[Factions|FACTION] with the 'Outposts - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of defensive structures than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Outposts.Penalty","[Factions|FACTION] with the 'Outposts - Penalty' Trait are weaker in terms of defensive structures than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Outposts.Bonus","[Factions|FACTION] with the 'Outposts - Bonus' Trait are stronger in terms of defensive structures than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Outposts.LargeBonus","[Factions|FACTION] with the 'Outposts - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of defensive structures than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Military.LargePenalty","[Factions|FACTION] with the 'Military - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of Military than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Military.Penalty","[Factions|FACTION] with the 'Military - Penalty' Trait are weaker in terms of Military than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Military.Bonus","[Factions|FACTION] with the 'Military - Bonus' Trait are stronger in terms of Military than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Military.LargeBonus","[Factions|FACTION] with the 'Military - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of Military than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Population.LargePenalty","[Factions|FACTION] with the 'Population - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of Population than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Population.Penalty","[Factions|FACTION] with the 'Population - Penalty' Trait are weaker in terms of Population than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Population.Bonus","[Factions|FACTION] with the 'Population - Bonus' Trait are stronger in terms of Population than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Population.LargeBonus","[Factions|FACTION] with the 'Population - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of Population than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Stockpile.LargePenalty","[Factions|FACTION] with the 'Resource Stockpile - Large Penalty' Trait are [COLOR:EMPHASIS]much[/COLOR] weaker in terms of their stockpile of [FOOD] and other [Resources|RESOURCE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Stockpile.Penalty","[Factions|FACTION] with the 'Resource Stockpile - Penalty' Trait are weaker in terms of their stockpile of [FOOD] and other [Resources|RESOURCE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Stockpile.Bonus","[Factions|FACTION] with the 'Resource Stockpile - Bonus' Trait are stronger in terms of their stockpile of [FOOD] and other [Resources|RESOURCE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.FactionTrait.Stockpile.LargeBonus","[Factions|FACTION] with the 'Resource Stockpile - Large Bonus' Trait are [COLOR:EMPHASIS]much[/COLOR] stronger in terms of their stockpile of [FOOD] and other [Resources|RESOURCE] than their [Development Level|DEVELOPMENT-LEVEL] would normally suggest."
"TEXT.Description.DifficultyLevel.Normal","Each [Clan Family|FAMILY] consumes 0.1 [FOOD] per turn."
"TEXT.Description.DifficultyLevel.Hard","Each [Clan Family|FAMILY] consumes 0.2 [FOOD] per turn."
"TEXT.Description.DifficultyLevel.VeryHard","Each [Clan Family|FAMILY] consumes 0.3 [FOOD] per turn."
"TEXT.Description.DifficultyLevel.Nightmare","Each [Clan Family|FAMILY] consumes 0.4 [FOOD] per turn."
"TEXT.Description.Mood.Resentful","When Resentful a [Clan|CLAN] stops working entirely, and also reduces the [Morale|MORALE] of other Clans on the tile. This state is permanent."
"TEXT.Description.Mood.Angry","When Angry a [Clan|CLAN] becomes much less effective, both economically and militarily."
"TEXT.Description.Mood.Upset","When Upset a [Clan|CLAN] becomes slightly less effective, both economically and militarily."
"TEXT.Description.Mood.Content","[Clans|CLAN] are Content by default, unless something changes their [Mood|MOOD]."
"TEXT.Description.Mood.Happy","When Happy a [Clan|CLAN] becomes slightly more effective, both economically and militarily."
"TEXT.Description.Mood.Jubilant","When Jubilant a [Clan|CLAN] becomes much more effective, both economically and militarily."
"TEXT.Concepts.Fortify","Fortify"
"TEXT.Concepts.DeclareKingdom","Declare Kingdom"
"TEXT.Concepts.Info.DeclareKingdom","
		Declaring your tribe as a Kingdom permanently fixes your [SETTLEMENT] in place, but offers some significant bonuses in return.

		Because you'll no longer be able to [move|MOVE-POINT] your Settlement after Declaring a Kingdom make sure you're in a good place you can continue to expand from before doing so! As a general rule of thumb you won't want to perform this action during the first few years of the game.
	"
"TEXT.Concepts.Info.ImproveMood","
		You can spend [ALCOHOL] to temporarily improve the [Mood|MOOD] of a [Clan|CLAN].

		The price of doing so doubles each time a Clan's Mood is improved, which may be done up to a maximum of 5 times.
	"
"TEXT.Concepts.Info.ImproveMood.Details","
		Performing this action will cost [###:COST] [???:RESOURCE|###:COST] and increase this Clan's Mood from [???:CURRENT-MOOD] to [???:NEW-MOOD] for [###:NUM-TURNS] [Turn|Turns|###:NUM-TURNS].
	"
"TEXT.Concepts.Info.TrainClanForMagisterMilitum","
		Once you have sufficient [Resources|RESOURCE] you may send [Clans|CLAN] to Rome to be [Trained|TRAIN] as [ROMAN-LEGION:S].

		Performing this action results in the Clan you choose disappearing from the map for 24 [Turns|TURN], after which it reappears in your Settlement in its new role. Once you have 5 Legions you may use them to claim the title of 'Magister Militum', which is one way of winning the game.
	"
"TEXT.Concepts.Info.BecomeMagisterMilitum","
		Becoming 'Magister Militum' is one way of winning the game (the other being to capture a Roman capital).

		Doing so requires you to send 5 [Clans|CLAN] to Rome to be [Trained|TRAIN] as [ROMAN-LEGION:S]. Once this force has been assembled in your Settlement you may send them forth, at which point they disappear from the map and one year (24 [Turns|TURN]) later they will arrive, seizing military and political control of Rome and making you the most powerful leader in Europe.
	"
"TEXT.Basics.ResourceCount","[###:NUM] [???:RESOURCE|###:NUM]"
"TEXT.Basics.TurnCount","[###:NUM] [ICON:TURN] [Turn|Turns|###:NUM]"
"TEXT.Basics.ModPer","[+###:PERCENT]% for each additional"
"TEXT.Basics.ThisActionRequires","This action requires:"
"TEXT.Basics.ThisActionProvides","This action provides:"
"TEXT.Interface.Map.RumorsOnTileOf","[Rumors|RUMOR] of [???:OBJECT:A/AN]"
"TEXT.Interface.Map.HarvestableQuantityOnTile","[###:TURNS] [ICON:TURN] of [???:RESOURCE]"
"TEXT.Interface.Heading.TileDetails","Tile Details"
"TEXT.Interface.Heading.Description","Description"
"TEXT.Interface.Heading.Modifiers","Bonuses"
"TEXT.Interface.Heading.UpgradesUnlocked","[Upgrades|UPGRADE] Unlocked"
"TEXT.Interface.Heading.Abilities","Abilities"
"TEXT.Interface.Heading.Apprentices","Apprentices"
"TEXT.Interface.Heading.Stats","Stats"
"TEXT.Interface.Heading.Produces","[Resources|RESOURCE] [Produced|PRODUCE]"
"TEXT.Interface.Heading.Consumes","[Resources|RESOURCE] [Consumed|CONSUME]"
"TEXT.Interface.Heading.ProducedPerTurn","[???:RESOURCE] [Produced|PRODUCE] per [Turn|TURN]"
"TEXT.Interface.Heading.HarvestedPerTurn","[???:RESOURCE] [Harvested|HARVEST] per [Turn|TURN]"
"TEXT.Interface.Heading.HarvestedPerTurnWhenForaging","[???:RESOURCE] [Harvested|HARVEST] per [Turn|TURN] while [Foraging|FORAGE]"
"TEXT.Interface.Heading.ResourcesHarvestedPerTurnWhenForaging","[Harvested|HARVEST] per [Turn|TURN] while [Foraging|FORAGE]"
"TEXT.Interface.Heading.CanBeHarvested","Can Be [Harvested|HARVEST]"
"TEXT.Interface.Heading.CostToTrain","[Training|TRAIN] Cost"
"TEXT.Interface.Heading.CostToConstruct","[Construction|CONSTRUCT] Cost"
"TEXT.Interface.Heading.CostAndProduction","Cost [AND] [Resources|RESOURCE] [Produced|PRODUCE]"
"TEXT.Interface.Heading.AdditionalTurns","[###:TURNS] additional [Turn|Turns|###:TURNS]"
"TEXT.Interface.Heading.CanConstruct","Can [Construct|CONSTRUCT]"
"TEXT.Interface.Heading.ProfessionCanConstruct","This [Profession|PROFESSION] can [Construct|CONSTRUCT] the following [Structures|STRUCTURE]"
"TEXT.Interface.Heading.CanConstructStructures","Can [Construct|CONSTRUCT] [Structures|STRUCTURE]"
"TEXT.Interface.Heading.CanConstructObject","[Clans|CLAN] in this [Profession|PROFESSION] can [Construct|CONSTRUCT] [???:STRUCTURE:S]"
"TEXT.Interface.Heading.AndOtherStructures","Advanced versions of similar [Structures|STRUCTURE]"
"TEXT.Interface.ResourcesPerTurn","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN]"
"TEXT.Interface.ResourcesPerTurn.PerObject","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] per [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.OnTerrain","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] if on [???:TERRAIN:A/AN]"
"TEXT.Interface.ResourcesPerTurn.OnCoast","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] if next to [Water|WATER]"
"TEXT.Interface.ResourcesPerTurn.WhenForaging","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] when [Foraging|FORAGE]"
"TEXT.Interface.ResourcesPerTurn.WhenForagingDepositType","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] when [Foraging|FORAGE] from [???:DEPOSIT-TYPE:A/AN]"
"TEXT.Interface.ResourcesPerTurn.PerOtherResource","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] per [???:OTHER-RESOURCE] in the Stockpile"
"TEXT.Interface.ResourcesPerTurn.PerOtherResourceList","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] per Stockpiled:"
"TEXT.Interface.ResourcesPerTurn.PerTileHarvested","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] for every [Tile|TILE] with [???:RESOURCE] under and next to this [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.FromObject","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] from [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.FromObject.Concise","[+###:AMOUNT] [???:RESOURCE:ICON] from [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.FromForager","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] when [Foraged|FORAGE] by [???:OBJECT:A/AN]"
"TEXT.Interface.ResourcesPerTurn.FromForager.Concise","[+###:AMOUNT] [???:RESOURCE:ICON] from [???:OBJECT] (while [Foraging|FORAGE])"
"TEXT.Interface.ResourcesPerTurn.FromStructure","[+###:AMOUNT] [???:RESOURCE|###:AMOUNT] per [Turn|TURN] if [???:OBJECT:A/AN] is [Constructed|CONSTRUCT]"
"TEXT.Interface.ResourcesPerTurn.AddedToStockpile","[???:OBJECT] adds [Herd|ANIMAL] to [Stockpile|STOCKPILE]"
"TEXT.Interface.ResourcesPerTurn.AddedToStockpileWithBonus","[???:OBJECT] adds [Herd|ANIMAL] to [Stockpile|STOCKPILE] ([###:AMOUNT]x Bonus)"
"TEXT.Interface.ResourcesPerTurn.2.TypesFromObject","[+###:AMOUNT_1] [???:RESOURCE_1|###:AMOUNT_1] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_2] [???:RESOURCE_2|###:AMOUNT_2] from [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.2.TypesFromObject.Concise","[+###:AMOUNT_1] [???:RESOURCE_1:ICON] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_2] [???:RESOURCE_2:ICON]  from [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.3.TypesFromObject","[+###:AMOUNT_1] [???:RESOURCE_1|###:AMOUNT_1] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_2] [???:RESOURCE_2|###:AMOUNT_2] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_3] [???:RESOURCE_3|###:AMOUNT_3] from [???:OBJECT]"
"TEXT.Interface.ResourcesPerTurn.3.TypesFromObject.Concise","[+###:AMOUNT_1] [???:RESOURCE_1:ICON] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_2] [???:RESOURCE_2:ICON] [COLOR:GOOD-GREEN] or [/COLOR] [+###:AMOUNT_3] [???:RESOURCE_3:ICON] from [???:OBJECT]"
"TEXT.Interface.Economics.SettlementControlBonus","[+###:AMOUNT] [Border Range|BORDERS] in [SETTLEMENT]"
"TEXT.Interface.SelectionPanel.FortifyInfo","Expand the [Control|CONTROL] range of this [Structure|STRUCTURE]."
"TEXT.Interface.SelectionPanel.FortifyInfoMaxTimes","This can be done a maximum of [###:MAXTIMES] [time|times|###:MAXTIMES]."
"TEXT.Interface.SelectionPanel.FortifyCost","Fortifying this Structure costs:"
"TEXT.Interface.SelectionPanel.AlreadyFortified","You've already Fortified this Structure [###:NUM] [time|times|###:NUM]."
"TEXT.Interface.SelectionPanel.ApprenticeSlotCost","[###:NUM] [???:RESOURCE|###:NUM] to add an [Apprenctice|APPRENTICE] Slot to this [Structure|STRUCTURE]"
"TEXT.Interface.SelectionPanel.ApprenticeAssignmentCost","[###:NUM] [???:RESOURCE|###:NUM] to assign a [Clan|CLAN] as an [Apprenctice|APPRENTICE] to this [Structure|STRUCTURE]"
"TEXT.Interface.SelectionPanel.ApprenticeSlotProvides","Each Apprentice assigned to this Structure provides:"
"TEXT.Interface.Screen.Caravan.UpgradeLevelInfo","You can spend [TREASURE] to bribe the [Caravan|CARAVAN] owner to bring a larger and more diverse quantity of goods, starting with the next time they visit. The cost of doing so doubles each time."
